fipscode,level,precinctsreportingpct,last,votepct
24031,FIPSCode,1.0,Stein,0.014125
24033,FIPSCode,1.0,Clinton,0.890995
24033,FIPSCode,1.0,Trump,0.084972
24033,FIPSCode,1.0,Stein,0.012231
24033,FIPSCode,1.0,Johnson,0.011801
24035,FIPSCode,1.0,Clinton,0.304569
24035,FIPSCode,1.0,Trump,0.649133
24035,FIPSCode,1.0,Johnson,0.035908
24035,FIPSCode,1.0,Stein,0.01039
24037,FIPSCode,1.0,Clinton,0.358027
24037,FIPSCode,1.0,Trump,0.58527
24037,FIPSCode,1.0,Johnson,0.046351
24037,FIPSCode,1.0,Stein,0.010352
24039,FIPSCode,1.0,Clinton,0.428557
24039,FIPSCode,1.0,Trump,0.545501
24039,FIPSCode,1.0,Johnson,0.019406
24039,FIPSCode,1.0,Stein,0.006537
24041,FIPSCode,1.0,Clinton,0.428112
24041,FIPSCode,1.0,Trump,0.530576
24041,FIPSCode,1.0,Johnson,0.031269
24041,FIPSCode,1.0,Stein,0.010044
24043,FIPSCode,1.0,Clinton,0.324717
24043,FIPSCode,1.0,Trump,0.63007
24043,FIPSCode,1.0,Johnson,0.033257
24043,FIPSCode,1.0,Stein,0.011957
24045,FIPSCode,1.0,Clinton,0.429997
24045,FIPSCode,1.0,Trump,0.528813
24045,FIPSCode,1.0,Johnson,0.030898
24045,FIPSCode,1.0,Stein,0.010291
24047,FIPSCode,1.0,Clinton,0.348982
24047,FIPSCode,1.0,Trump,0.615808
24047,FIPSCode,1.0,Johnson,0.0263
24047,FIPSCode,1.0,Stein,0.00891
,state,1.0,Clinton,0.479741
,state,1.0,Trump,0.450047
,state,1.0,Johnson,0.051101
,state,1.0,Stein,0.019111
23021,FIPSCode,1.0,Clinton,0.33869
23021,FIPSCode,1.0,Trump,0.591013
23021,FIPSCode,1.0,Johnson,0.050727
23021,FIPSCode,1.0,Stein,0.019569
23031,FIPSCode,1.0,Clinton,0.489873
23031,FIPSCode,1.0,Trump,0.442143
23031,FIPSCode,1.0,Johnson,0.049957
23031,FIPSCode,1.0,Stein,0.018027
23029,FIPSCode,1.0,Clinton,0.372037
23029,FIPSCode,1.0,Trump,0.556862
23029,FIPSCode,1.0,Johnson,0.048441
23029,FIPSCode,1.0,Stein,0.022659
23011,FIPSCode,1.0,Clinton,0.443775
23011,FIPSCode,1.0,Trump,0.479713
23011,FIPSCode,1.0,Johnson,0.057066
23011,FIPSCode,1.0,Stein,0.019446
23003,FIPSCode,1.0,Clinton,0.382752
23003,FIPSCode,1.0,Trump,0.555257
23003,FIPSCode,1.0,Johnson,0.047236
23003,FIPSCode,1.0,Stein,0.014754
23015,FIPSCode,1.0,Clinton,0.477837
23015,FIPSCode,1.0,Trump,0.453854
23015,FIPSCode,1.0,Johnson,0.048479
23015,FIPSCode,1.0,Stein,0.01983
23019,FIPSCode,1.0,Clinton,0.409176
23019,FIPSCode,1.0,Trump,0.518628
23019,FIPSCode,1.0,Johnson,0.054539
23019,FIPSCode,1.0,Stein,0.017656
23009,FIPSCode,1.0,Clinton,0.503247
23009,FIPSCode,1.0,Trump,0.427934
23009,FIPSCode,1.0,Johnson,0.04871
23009,FIPSCode,1.0,Stein,0.020109
23017,FIPSCode,1.0,Clinton,0.391534
23017,FIPSCode,1.0,Trump,0.521423
23017,FIPSCode,1.0,Johnson,0.065781
23017,FIPSCode,1.0,Stein,0.021262
23025,FIPSCode,1.0,Clinton,0.350083
23025,FIPSCode,1.0,Trump,0.577606
23025,FIPSCode,1.0,Johnson,0.052443
23025,FIPSCode,1.0,Stein,0.019868
23013,FIPSCode,1.0,Clinton,0.539265
23013,FIPSCode,1.0,Trump,0.396464
23013,FIPSCode,1.0,Johnson,0.041085
23013,FIPSCode,1.0,Stein,0.023186
23023,FIPSCode,1.0,Clinton,0.494115
23023,FIPSCode,1.0,Trump,0.4311
23023,FIPSCode,1.0,Stein,0.020202
23023,FIPSCode,1.0,Johnson,0.054583
23007,FIPSCode,1.0,Clinton,0.427466
23007,FIPSCode,1.0,Trump,0.482422
23007,FIPSCode,1.0,Johnson,0.067203
23007,FIPSCode,1.0,Stein,0.022909
23005,FIPSCode,1.0,Clinton,0.604566
23005,FIPSCode,1.0,Trump,0.332843
23005,FIPSCode,1.0,Johnson,0.043404
23005,FIPSCode,1.0,Stein,0.019187
23027,FIPSCode,1.0,Clinton,0.461375
23027,FIPSCode,1.0,Trump,0.458635
23027,FIPSCode,1.0,Johnson,0.053916
23027,FIPSCode,1.0,Stein,0.026074
23001,FIPSCode,1.0,Clinton,0.415235
23001,FIPSCode,1.0,Trump,0.509402
23001,FIPSCode,1.0,Johnson,0.059428
23001,FIPSCode,1.0,Stein,0.015935
,state,1.0,Trump,0.475864
,state,1.0,Clinton,0.473629
,state,1.0,Johnson,0.035934
,state,1.0,Stein,0.010743
,state,1.0,Castle,0.003369
,state,1.0,Soltysik,0.000461
26001,FIPSCode,1.0,Trump,0.679883
26001,FIPSCode,1.0,Clinton,0.280304
26001,FIPSCode,1.0,Johnson,0.026542
26001,FIPSCode,1.0,Stein,0.008739
26001,FIPSCode,1.0,Castle,0.004531
26001,FIPSCode,1.0,Soltysik,0.0
26003,FIPSCode,1.0,Trump,0.57279
26003,FIPSCode,1.0,Clinton,0.368491
26003,FIPSCode,1.0,Johnson,0.03922
26003,FIPSCode,1.0,Stein,0.014846
26003,FIPSCode,1.0,Castle,0.00421
26003,FIPSCode,1.0,Soltysik,0.000443
26005,FIPSCode,1.0,Trump,0.614161
26005,FIPSCode,1.0,Clinton,0.324302
26005,FIPSCode,1.0,Johnson,0.045151
26005,FIPSCode,1.0,Stein,0.010708
26005,FIPSCode,1.0,Castle,0.005192
26005,FIPSCode,1.0,Soltysik,0.000485
26007,FIPSCode,1.0,Trump,0.618873
26007,FIPSCode,1.0,Clinton,0.33204
26007,FIPSCode,1.0,Johnson,0.033905
26007,FIPSCode,1.0,Stein,0.010893
26007,FIPSCode,1.0,Castle,0.003608
26007,FIPSCode,1.0,Soltysik,0.000681
26009,FIPSCode,1.0,Trump,0.624005
26009,FIPSCode,1.0,Clinton,0.327734
26009,FIPSCode,1.0,Johnson,0.03382
26009,FIPSCode,1.0,Stein,0.010757
26009,FIPSCode,1.0,Castle,0.003463
26009,FIPSCode,1.0,Soltysik,0.000221
26011,FIPSCode,1.0,Trump,0.643442
26011,FIPSCode,1.0,Clinton,0.309892
26011,FIPSCode,1.0,Johnson,0.035097
26011,FIPSCode,1.0,Stein,0.007799
26011,FIPSCode,1.0,Castle,0.00338
26011,FIPSCode,1.0,Soltysik,0.00039
26013,FIPSCode,1.0,Trump,0.619048
26013,FIPSCode,1.0,Clinton,0.331612
26013,FIPSCode,1.0,Johnson,0.030407
26013,FIPSCode,1.0,Stein,0.014056
26013,FIPSCode,1.0,Castle,0.004303
26013,FIPSCode,1.0,Soltysik,0.000574
26015,FIPSCode,1.0,Trump,0.634211
26015,FIPSCode,1.0,Clinton,0.301021
26015,FIPSCode,1.0,Johnson,0.047032
26015,FIPSCode,1.0,Stein,0.011428
26015,FIPSCode,1.0,Castle,0.005978
26015,FIPSCode,1.0,Soltysik,0.00033
26017,FIPSCode,1.0,Trump,0.535157
26017,FIPSCode,1.0,Clinton,0.408849
26017,FIPSCode,1.0,Johnson,0.041353
26017,FIPSCode,1.0,Stein,0.010277
26017,FIPSCode,1.0,Castle,0.003929
26017,FIPSCode,1.0,Soltysik,0.000435
26019,FIPSCode,1.0,Trump,0.541923
26019,FIPSCode,1.0,Clinton,0.401918
26019,FIPSCode,1.0,Johnson,0.037374
26019,FIPSCode,1.0,Stein,0.014578
26019,FIPSCode,1.0,Castle,0.003522
26019,FIPSCode,1.0,Soltysik,0.000685
26021,FIPSCode,1.0,Trump,0.537645
26021,FIPSCode,1.0,Clinton,0.410325
26021,FIPSCode,1.0,Johnson,0.038396
26021,FIPSCode,1.0,Stein,0.00921
26021,FIPSCode,1.0,Castle,0.004034
26021,FIPSCode,1.0,Soltysik,0.00039
26023,FIPSCode,1.0,Trump,0.668103
26023,FIPSCode,1.0,Clinton,0.286888
26023,FIPSCode,1.0,Johnson,0.032991
26023,FIPSCode,1.0,Stein,0.00856
26023,FIPSCode,1.0,Castle,0.003231
26023,FIPSCode,1.0,Soltysik,0.000227
26025,FIPSCode,1.0,Trump,0.535603
26025,FIPSCode,1.0,Clinton,0.410826
26025,FIPSCode,1.0,Johnson,0.038843
26025,FIPSCode,1.0,Stein,0.010799
26025,FIPSCode,1.0,Castle,0.003435
26025,FIPSCode,1.0,Soltysik,0.000493
26027,FIPSCode,1.0,Trump,0.630947
26027,FIPSCode,1.0,Clinton,0.322052
26027,FIPSCode,1.0,Johnson,0.033357
26027,FIPSCode,1.0,Stein,0.008815
26027,FIPSCode,1.0,Castle,0.00443
26027,FIPSCode,1.0,Soltysik,0.000399
26029,FIPSCode,1.0,Trump,0.595455
26029,FIPSCode,1.0,Clinton,0.352646
26029,FIPSCode,1.0,Johnson,0.036521
26029,FIPSCode,1.0,Stein,0.012219
26029,FIPSCode,1.0,Castle,0.002334
26029,FIPSCode,1.0,Soltysik,0.000824
26031,FIPSCode,1.0,Trump,0.636117
26031,FIPSCode,1.0,Clinton,0.315165
26031,FIPSCode,1.0,Johnson,0.033919
26031,FIPSCode,1.0,Stein,0.010256
26031,FIPSCode,1.0,Castle,0.004249
26031,FIPSCode,1.0,Soltysik,0.000293
26033,FIPSCode,1.0,Trump,0.590918
26033,FIPSCode,1.0,Clinton,0.348449
26033,FIPSCode,1.0,Johnson,0.037766
26033,FIPSCode,1.0,Stein,0.015741
26033,FIPSCode,1.0,Castle,0.006802
26033,FIPSCode,1.0,Soltysik,0.000324
26035,FIPSCode,1.0,Trump,0.635555
26035,FIPSCode,1.0,Clinton,0.317516
26035,FIPSCode,1.0,Johnson,0.032506
26035,FIPSCode,1.0,Stein,0.008967
26035,FIPSCode,1.0,Castle,0.005007
26035,FIPSCode,1.0,Soltysik,0.000448
26037,FIPSCode,1.0,Trump,0.533327
26037,FIPSCode,1.0,Clinton,0.406527
26037,FIPSCode,1.0,Johnson,0.04649
26037,FIPSCode,1.0,Stein,0.009342
26037,FIPSCode,1.0,Castle,0.00387
26037,FIPSCode,1.0,Soltysik,0.000444
26039,FIPSCode,1.0,Trump,0.637202
26039,FIPSCode,1.0,Clinton,0.308796
26039,FIPSCode,1.0,Johnson,0.039075
26039,FIPSCode,1.0,Stein,0.009659
26039,FIPSCode,1.0,Castle,0.004976
26039,FIPSCode,1.0,Soltysik,0.000293
26041,FIPSCode,1.0,Trump,0.601753
26041,FIPSCode,1.0,Clinton,0.34825
26041,FIPSCode,1.0,Johnson,0.035712
26041,FIPSCode,1.0,Stein,0.009848
26041,FIPSCode,1.0,Castle,0.003679
26041,FIPSCode,1.0,Soltysik,0.000758
26043,FIPSCode,1.0,Trump,0.652968
26043,FIPSCode,1.0,Clinton,0.298554
26043,FIPSCode,1.0,Johnson,0.034247
26043,FIPSCode,1.0,Stein,0.009361
26043,FIPSCode,1.0,Castle,0.004262
26043,FIPSCode,1.0,Soltysik,0.000609
26045,FIPSCode,1.0,Trump,0.492209
26045,FIPSCode,1.0,Clinton,0.444591
26045,FIPSCode,1.0,Johnson,0.046673
26045,FIPSCode,1.0,Stein,0.010732
26045,FIPSCode,1.0,Castle,0.005384
26045,FIPSCode,1.0,Soltysik,0.00041
26047,FIPSCode,1.0,Trump,0.565463
26047,FIPSCode,1.0,Clinton,0.371365
26047,FIPSCode,1.0,Johnson,0.042932
26047,FIPSCode,1.0,Stein,0.014861
26047,FIPSCode,1.0,Castle,0.0049
26047,FIPSCode,1.0,Soltysik,0.000479
26049,FIPSCode,1.0,Trump,0.429151
26049,FIPSCode,1.0,Clinton,0.523858
26049,FIPSCode,1.0,Johnson,0.031717
26049,FIPSCode,1.0,Stein,0.011181
26049,FIPSCode,1.0,Castle,0.003584
26049,FIPSCode,1.0,Soltysik,0.00051
26051,FIPSCode,1.0,Trump,0.651379
26051,FIPSCode,1.0,Clinton,0.304201
26051,FIPSCode,1.0,Johnson,0.031511
26051,FIPSCode,1.0,Stein,0.006976
26051,FIPSCode,1.0,Castle,0.005212
26051,FIPSCode,1.0,Soltysik,0.000722
26053,FIPSCode,1.0,Trump,0.549508
26053,FIPSCode,1.0,Clinton,0.400027
26053,FIPSCode,1.0,Johnson,0.02913
26053,FIPSCode,1.0,Stein,0.016138
26053,FIPSCode,1.0,Castle,0.004103
26053,FIPSCode,1.0,Soltysik,0.001094
26055,FIPSCode,1.0,Trump,0.532684
26055,FIPSCode,1.0,Clinton,0.407388
26055,FIPSCode,1.0,Johnson,0.041759
26055,FIPSCode,1.0,Stein,0.01469
26055,FIPSCode,1.0,Castle,0.002973
26055,FIPSCode,1.0,Soltysik,0.000505
26057,FIPSCode,1.0,Trump,0.600791
26057,FIPSCode,1.0,Clinton,0.344542
26057,FIPSCode,1.0,Johnson,0.041776
26057,FIPSCode,1.0,Stein,0.008513
26057,FIPSCode,1.0,Castle,0.003831
26057,FIPSCode,1.0,Soltysik,0.000547
26059,FIPSCode,1.0,Trump,0.708968
26059,FIPSCode,1.0,Clinton,0.241386
26059,FIPSCode,1.0,Johnson,0.035209
26059,FIPSCode,1.0,Stein,0.009255
26059,FIPSCode,1.0,Castle,0.004929
26059,FIPSCode,1.0,Soltysik,0.000251
26061,FIPSCode,1.0,Trump,0.542469
26061,FIPSCode,1.0,Clinton,0.385201
26061,FIPSCode,1.0,Johnson,0.053575
26061,FIPSCode,1.0,Stein,0.013826
26061,FIPSCode,1.0,Castle,0.004609
26061,FIPSCode,1.0,Soltysik,0.00032
26063,FIPSCode,1.0,Trump,0.671988
26063,FIPSCode,1.0,Clinton,0.287788
26063,FIPSCode,1.0,Johnson,0.029979
26063,FIPSCode,1.0,Stein,0.006536
26063,FIPSCode,1.0,Castle,0.00352
26063,FIPSCode,1.0,Soltysik,0.000189
26065,FIPSCode,1.0,Trump,0.335549
26065,FIPSCode,1.0,Clinton,0.605117
26065,FIPSCode,1.0,Johnson,0.040578
26065,FIPSCode,1.0,Stein,0.01412
26065,FIPSCode,1.0,Castle,0.003947
26065,FIPSCode,1.0,Soltysik,0.000688
26067,FIPSCode,1.0,Trump,0.620917
26067,FIPSCode,1.0,Clinton,0.311746
26067,FIPSCode,1.0,Johnson,0.050577
26067,FIPSCode,1.0,Stein,0.010675
26067,FIPSCode,1.0,Castle,0.00545
26067,FIPSCode,1.0,Soltysik,0.000635
26069,FIPSCode,1.0,Trump,0.625047
26069,FIPSCode,1.0,Clinton,0.325444
26069,FIPSCode,1.0,Johnson,0.034379
26069,FIPSCode,1.0,Stein,0.010936
26069,FIPSCode,1.0,Castle,0.00352
26069,FIPSCode,1.0,Soltysik,0.000674
26071,FIPSCode,1.0,Trump,0.621827
26071,FIPSCode,1.0,Clinton,0.339086
26071,FIPSCode,1.0,Johnson,0.029611
26071,FIPSCode,1.0,Stein,0.006091
26071,FIPSCode,1.0,Castle,0.003046
26071,FIPSCode,1.0,Soltysik,0.000338
26073,FIPSCode,1.0,Trump,0.486821
26073,FIPSCode,1.0,Clinton,0.449968
26073,FIPSCode,1.0,Johnson,0.043127
26073,FIPSCode,1.0,Stein,0.015625
26073,FIPSCode,1.0,Castle,0.003985
26073,FIPSCode,1.0,Soltysik,0.000473
26075,FIPSCode,1.0,Trump,0.57201
26075,FIPSCode,1.0,Clinton,0.370794
26075,FIPSCode,1.0,Johnson,0.041701
26075,FIPSCode,1.0,Stein,0.010249
26075,FIPSCode,1.0,Castle,0.004672
26075,FIPSCode,1.0,Soltysik,0.000575
26077,FIPSCode,1.0,Trump,0.405109
26077,FIPSCode,1.0,Clinton,0.533022
26077,FIPSCode,1.0,Johnson,0.044802
26077,FIPSCode,1.0,Stein,0.012971
26077,FIPSCode,1.0,Castle,0.00354
26077,FIPSCode,1.0,Soltysik,0.000556
26079,FIPSCode,1.0,Trump,0.69311
26079,FIPSCode,1.0,Clinton,0.258386
26079,FIPSCode,1.0,Johnson,0.032072
26079,FIPSCode,1.0,Stein,0.013373
26079,FIPSCode,1.0,Castle,0.00272
26079,FIPSCode,1.0,Soltysik,0.00034
26081,FIPSCode,1.0,Trump,0.483268
26081,FIPSCode,1.0,Clinton,0.452295
26081,FIPSCode,1.0,Johnson,0.046461
26081,FIPSCode,1.0,Stein,0.013032
26081,FIPSCode,1.0,Castle,0.004484
26081,FIPSCode,1.0,Soltysik,0.00046
26083,FIPSCode,1.0,Trump,0.569629
26083,FIPSCode,1.0,Clinton,0.368789
26083,FIPSCode,1.0,Johnson,0.043387
26083,FIPSCode,1.0,Stein,0.013996
26083,FIPSCode,1.0,Castle,0.003499
26083,FIPSCode,1.0,Soltysik,0.0007
26085,FIPSCode,1.0,Trump,0.592905
26085,FIPSCode,1.0,Clinton,0.363926
26085,FIPSCode,1.0,Johnson,0.028529
26085,FIPSCode,1.0,Stein,0.009009
26085,FIPSCode,1.0,Castle,0.00488
26085,FIPSCode,1.0,Soltysik,0.000751
26087,FIPSCode,1.0,Trump,0.665625
26087,FIPSCode,1.0,Clinton,0.282188
26087,FIPSCode,1.0,Johnson,0.038337
26087,FIPSCode,1.0,Stein,0.00944
26087,FIPSCode,1.0,Castle,0.0039
26087,FIPSCode,1.0,Soltysik,0.00051
26089,FIPSCode,1.0,Trump,0.490547
26089,FIPSCode,1.0,Clinton,0.459036
26089,FIPSCode,1.0,Johnson,0.03456
26089,FIPSCode,1.0,Stein,0.01335
26089,FIPSCode,1.0,Castle,0.002236
26089,FIPSCode,1.0,Soltysik,0.000271
26091,FIPSCode,1.0,Trump,0.575855
26091,FIPSCode,1.0,Clinton,0.364948
26091,FIPSCode,1.0,Johnson,0.044535
26091,FIPSCode,1.0,Stein,0.009783
26091,FIPSCode,1.0,Castle,0.004379
26091,FIPSCode,1.0,Soltysik,0.000501
26093,FIPSCode,1.0,Trump,0.621946
26093,FIPSCode,1.0,Clinton,0.325594
26093,FIPSCode,1.0,Johnson,0.040396
26093,FIPSCode,1.0,Stein,0.008627
26093,FIPSCode,1.0,Castle,0.003115
26093,FIPSCode,1.0,Soltysik,0.000322
26095,FIPSCode,1.0,Trump,0.681677
26095,FIPSCode,1.0,Clinton,0.264363
26095,FIPSCode,1.0,Johnson,0.039984
26095,FIPSCode,1.0,Stein,0.011258
26095,FIPSCode,1.0,Castle,0.002329
26095,FIPSCode,1.0,Soltysik,0.000388
26097,FIPSCode,1.0,Trump,0.614576
26097,FIPSCode,1.0,Clinton,0.342252
26097,FIPSCode,1.0,Johnson,0.029547
26097,FIPSCode,1.0,Stein,0.010998
26097,FIPSCode,1.0,Castle,0.002134
26097,FIPSCode,1.0,Soltysik,0.000492
26099,FIPSCode,1.0,Trump,0.536282
26099,FIPSCode,1.0,Clinton,0.420874
26099,FIPSCode,1.0,Johnson,0.030702
26099,FIPSCode,1.0,Stein,0.009276
26099,FIPSCode,1.0,Castle,0.002497
26099,FIPSCode,1.0,Soltysik,0.00037
26101,FIPSCode,1.0,Trump,0.548897
26101,FIPSCode,1.0,Clinton,0.395221
26101,FIPSCode,1.0,Johnson,0.036196
26101,FIPSCode,1.0,Stein,0.015876
26101,FIPSCode,1.0,Castle,0.003413
26101,FIPSCode,1.0,Soltysik,0.000397
26103,FIPSCode,1.0,Trump,0.445208
26103,FIPSCode,1.0,Clinton,0.487643
26103,FIPSCode,1.0,Johnson,0.04432
26103,FIPSCode,1.0,Stein,0.017722
26103,FIPSCode,1.0,Castle,0.00462
26103,FIPSCode,1.0,Soltysik,0.000486
26105,FIPSCode,1.0,Trump,0.580229
26105,FIPSCode,1.0,Clinton,0.360281
26105,FIPSCode,1.0,Johnson,0.041002
26105,FIPSCode,1.0,Stein,0.012894
26105,FIPSCode,1.0,Castle,0.005185
26105,FIPSCode,1.0,Soltysik,0.000409
26107,FIPSCode,1.0,Trump,0.60091
26107,FIPSCode,1.0,Clinton,0.339787
26107,FIPSCode,1.0,Johnson,0.040644
26107,FIPSCode,1.0,Stein,0.013354
26107,FIPSCode,1.0,Castle,0.004957
26107,FIPSCode,1.0,Soltysik,0.00035
26109,FIPSCode,1.0,Trump,0.622689
26109,FIPSCode,1.0,Clinton,0.328812
26109,FIPSCode,1.0,Johnson,0.032612
26109,FIPSCode,1.0,Stein,0.010963
26109,FIPSCode,1.0,Castle,0.004274
26109,FIPSCode,1.0,Soltysik,0.00065
26111,FIPSCode,1.0,Trump,0.563482
26111,FIPSCode,1.0,Clinton,0.369456
26111,FIPSCode,1.0,Johnson,0.052364
26111,FIPSCode,1.0,Stein,0.009617
26111,FIPSCode,1.0,Castle,0.00449
26111,FIPSCode,1.0,Soltysik,0.000591
26113,FIPSCode,1.0,Trump,0.737707
26113,FIPSCode,1.0,Clinton,0.214354
26113,FIPSCode,1.0,Johnson,0.033009
26113,FIPSCode,1.0,Stein,0.010136
26113,FIPSCode,1.0,Castle,0.004246
26113,FIPSCode,1.0,Soltysik,0.000548
26115,FIPSCode,1.0,Trump,0.583733
26115,FIPSCode,1.0,Clinton,0.36247
26115,FIPSCode,1.0,Johnson,0.040277
26115,FIPSCode,1.0,Stein,0.00954
26115,FIPSCode,1.0,Castle,0.003684
26115,FIPSCode,1.0,Soltysik,0.000297
26117,FIPSCode,1.0,Trump,0.636655
26117,FIPSCode,1.0,Clinton,0.296505
26117,FIPSCode,1.0,Johnson,0.049556
26117,FIPSCode,1.0,Stein,0.010996
26117,FIPSCode,1.0,Castle,0.005799
26117,FIPSCode,1.0,Soltysik,0.00049
26119,FIPSCode,1.0,Trump,0.698343
26119,FIPSCode,1.0,Clinton,0.256938
26119,FIPSCode,1.0,Johnson,0.031743
26119,FIPSCode,1.0,Stein,0.008784
26119,FIPSCode,1.0,Castle,0.003594
26119,FIPSCode,1.0,Soltysik,0.000599
26121,FIPSCode,1.0,Trump,0.463392
26121,FIPSCode,1.0,Clinton,0.47849
26121,FIPSCode,1.0,Johnson,0.040815
26121,FIPSCode,1.0,Stein,0.012365
26121,FIPSCode,1.0,Castle,0.004438
26121,FIPSCode,1.0,Soltysik,0.0005
26123,FIPSCode,1.0,Trump,0.671253
26123,FIPSCode,1.0,Clinton,0.274819
26123,FIPSCode,1.0,Johnson,0.038843
26123,FIPSCode,1.0,Stein,0.008715
26123,FIPSCode,1.0,Castle,0.005707
26123,FIPSCode,1.0,Soltysik,0.000664
26125,FIPSCode,1.0,Trump,0.435918
26125,FIPSCode,1.0,Clinton,0.517112
26125,FIPSCode,1.0,Johnson,0.0349
26125,FIPSCode,1.0,Stein,0.009641
26125,FIPSCode,1.0,Castle,0.00211
26125,FIPSCode,1.0,Soltysik,0.00032
26127,FIPSCode,1.0,Trump,0.607242
26127,FIPSCode,1.0,Clinton,0.333781
26127,FIPSCode,1.0,Johnson,0.041334
26127,FIPSCode,1.0,Stein,0.009745
26127,FIPSCode,1.0,Castle,0.007225
26127,FIPSCode,1.0,Soltysik,0.000672
26129,FIPSCode,1.0,Trump,0.657327
26129,FIPSCode,1.0,Clinton,0.291739
26129,FIPSCode,1.0,Johnson,0.033988
26129,FIPSCode,1.0,Stein,0.011361
26129,FIPSCode,1.0,Castle,0.004814
26129,FIPSCode,1.0,Soltysik,0.00077
26131,FIPSCode,1.0,Trump,0.604447
26131,FIPSCode,1.0,Clinton,0.344061
26131,FIPSCode,1.0,Johnson,0.037449
26131,FIPSCode,1.0,Stein,0.008484
26131,FIPSCode,1.0,Castle,0.004974
26131,FIPSCode,1.0,Soltysik,0.000585
26133,FIPSCode,1.0,Trump,0.692271
26133,FIPSCode,1.0,Clinton,0.255261
26133,FIPSCode,1.0,Johnson,0.037841
26133,FIPSCode,1.0,Stein,0.009059
26133,FIPSCode,1.0,Castle,0.004907
26133,FIPSCode,1.0,Soltysik,0.000661
26135,FIPSCode,1.0,Trump,0.699902
26135,FIPSCode,1.0,Clinton,0.257016
26135,FIPSCode,1.0,Johnson,0.034466
26135,FIPSCode,1.0,Stein,0.004431
26135,FIPSCode,1.0,Castle,0.004185
26135,FIPSCode,1.0,Soltysik,0.0
26137,FIPSCode,1.0,Trump,0.659749
26137,FIPSCode,1.0,Clinton,0.283822
26137,FIPSCode,1.0,Johnson,0.038471
26137,FIPSCode,1.0,Stein,0.01301
26137,FIPSCode,1.0,Castle,0.00447
26137,FIPSCode,1.0,Soltysik,0.000479
26139,FIPSCode,1.0,Trump,0.623424
26139,FIPSCode,1.0,Clinton,0.316923
26139,FIPSCode,1.0,Johnson,0.044565
26139,FIPSCode,1.0,Stein,0.009993
26139,FIPSCode,1.0,Castle,0.004764
26139,FIPSCode,1.0,Soltysik,0.000331
26141,FIPSCode,1.0,Trump,0.621865
26141,FIPSCode,1.0,Clinton,0.332548
26141,FIPSCode,1.0,Johnson,0.032839
26141,FIPSCode,1.0,Stein,0.006928
26141,FIPSCode,1.0,Castle,0.005404
26141,FIPSCode,1.0,Soltysik,0.000416
26143,FIPSCode,1.0,Trump,0.624501
26143,FIPSCode,1.0,Clinton,0.328859
26143,FIPSCode,1.0,Johnson,0.031681
26143,FIPSCode,1.0,Stein,0.010893
26143,FIPSCode,1.0,Castle,0.003836
26143,FIPSCode,1.0,Soltysik,0.00023
26145,FIPSCode,1.0,Trump,0.482691
26145,FIPSCode,1.0,Clinton,0.4713
26145,FIPSCode,1.0,Johnson,0.03396
26145,FIPSCode,1.0,Stein,0.00828
26145,FIPSCode,1.0,Castle,0.00344
26145,FIPSCode,1.0,Soltysik,0.000329
26147,FIPSCode,1.0,Trump,0.629287
26147,FIPSCode,1.0,Clinton,0.314996
26147,FIPSCode,1.0,Johnson,0.038128
26147,FIPSCode,1.0,Stein,0.013625
26147,FIPSCode,1.0,Castle,0.003477
26147,FIPSCode,1.0,Soltysik,0.000488
26149,FIPSCode,1.0,Trump,0.62651
26149,FIPSCode,1.0,Clinton,0.316791
26149,FIPSCode,1.0,Johnson,0.039315
26149,FIPSCode,1.0,Stein,0.012207
26149,FIPSCode,1.0,Castle,0.004672
26149,FIPSCode,1.0,Soltysik,0.000505
26151,FIPSCode,1.0,Trump,0.698748
26151,FIPSCode,1.0,Clinton,0.253235
26151,FIPSCode,1.0,Johnson,0.034402
26151,FIPSCode,1.0,Stein,0.008834
26151,FIPSCode,1.0,Castle,0.004001
26151,FIPSCode,1.0,Soltysik,0.00078
26153,FIPSCode,1.0,Trump,0.615755
26153,FIPSCode,1.0,Clinton,0.3298
26153,FIPSCode,1.0,Johnson,0.039749
26153,FIPSCode,1.0,Stein,0.007468
26153,FIPSCode,1.0,Castle,0.006986
26153,FIPSCode,1.0,Soltysik,0.000241
26155,FIPSCode,1.0,Trump,0.564907
26155,FIPSCode,1.0,Clinton,0.368556
26155,FIPSCode,1.0,Johnson,0.048765
26155,FIPSCode,1.0,Stein,0.010634
26155,FIPSCode,1.0,Castle,0.006492
26155,FIPSCode,1.0,Soltysik,0.000646
26157,FIPSCode,1.0,Trump,0.663846
26157,FIPSCode,1.0,Clinton,0.28837
26157,FIPSCode,1.0,Johnson,0.033848
26157,FIPSCode,1.0,Stein,0.008579
26157,FIPSCode,1.0,Castle,0.004736
26157,FIPSCode,1.0,Soltysik,0.000621
26159,FIPSCode,1.0,Trump,0.538645
26159,FIPSCode,1.0,Clinton,0.399181
26159,FIPSCode,1.0,Johnson,0.044561
26159,FIPSCode,1.0,Stein,0.012555
26159,FIPSCode,1.0,Castle,0.004456
26159,FIPSCode,1.0,Soltysik,0.000602
26161,FIPSCode,1.0,Trump,0.269322
26161,FIPSCode,1.0,Clinton,0.683442
26161,FIPSCode,1.0,Johnson,0.031065
26161,FIPSCode,1.0,Stein,0.013149
26161,FIPSCode,1.0,Castle,0.002516
26161,FIPSCode,1.0,Soltysik,0.000505
26163,FIPSCode,1.0,Trump,0.294647
